transaction_id,date_time,customer_id,branch_id,employee_id,product_sku,product_name,product_category,unit_price,quantity,total_amount,customer_feedback,referral_source,employee_name,role,date_of_joining,leave_days_taken,sales_performance_score
TRN-047555,2024-10-18 23:57:04,CUST-2667,BCH-003,EMP-003-002,SKU-0008,Task Soap,Beverages,3.86,1,3.86,,Online Ad,Michael Anderson,Cashier,2024-02-28,5.0,66.0
TRN-042036,2024-09-19 23:59:57,CUST-1169,BCH-004,EMP-004-004,SKU-0073,Responsibility Cereal,Snacks,14.28,2,28.56,,Social Media,Sarah Sanchez,Cashier,2024-10-11,10.0,69.0
TRN-037111,2024-11-11 14:40:50,CUST-2361,BCH-010,EMP-010-004,SKU-0031,Cut Milk,Personal Care,11.34,1,11.34,,Social Media,Nicole Henson,Cashier,2024-07-11,11.0,67.0
TRN-022440,2024-12-29 04:27:32,CUST-4237,BCH-008,EMP-008-001,SKU-0094,Hotel Pasta,Personal Care,12.26,1,12.26,Discussion focus assume western game age. Year at politics quickly decision should possible.,Online Ad,Michael Mccullough,Inventory Specialist,2024-12-05,12.0,66.0
TRN-040197,2024-11-20 10:22:00,CUST-3089,BCH-009,EMP-009-001,SKU-0026,Able Soap,Personal Care,1.46,1,1.46,,Word-of-Mouth,Ian Arroyo,Merchandiser,2024-09-03,6.0,87.0
TRN-038249,2024-10-02 10:30:49,CUST-3373,BCH-001,EMP-001-001,SKU-0046,Product Soap,Personal Care,15.94,1,15.94,,Newspaper,Ryan Page,Cashier,2024-10-31,9.0,67.0
TRN-040848,2024-11-26 08:54:48,CUST-6936,BCH-010,EMP-010-003,SKU-0016,Administration Milk,Pantry,19.77,2,39.54,,Newspaper,Jill Dyer,Merchandiser,2024-12-18,12.0,79.0
TRN-025786,2024-09-27 12:36:21,CUST-5173,BCH-002,EMP-002-002,SKU-0020,Four Milk,Snacks,15.28,3,45.84,,Word-of-Mouth,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-049498,2024-11-02 11:55:28,CUST-8361,BCH-007,EMP-007-001,SKU-0023,Address Soap,Dairy,8.91,1,8.91,,Online Ad,William Gonzalez,Merchandiser,2024-05-19,0.0,82.0
TRN-023678,2024-10-24 15:49:23,CUST-2996,BCH-001,EMP-001-004,SKU-0011,Official Soap,Snacks,7.42,2,14.84,,Social Media,Keith Allen,Cashier,2024-02-25,3.0,64.0
TRN-014470,2024-10-08 02:27:50,CUST-5934,BCH-010,EMP-010-000,SKU-0004,Apply Chips,Pantry,13.89,3,41.67,,Social Media,Shawn Carroll,Store Manager,2024-06-09,2.0,80.0
TRN-039788,2024-10-22 23:37:31,CUST-9326,BCH-001,EMP-001-002,SKU-0029,Population Milk,Personal Care,8.53,3,25.59,,Newspaper,April Snyder,Cashier,2024-12-02,6.0,81.0
TRN-034995,2024-12-24 01:50:35,CUST-686,BCH-004,EMP-004-000,SKU-0033,Political Milk,Pantry,19.08,3,57.24,,Word-of-Mouth,Robert Atkinson,Cashier,2024-12-13,8.0,80.0
TRN-023540,2024-10-28 01:04:11,CUST-7451,BCH-009,EMP-009-004,SKU-0020,Four Milk,Snacks,15.28,3,45.84,,Word-of-Mouth,Caitlin Walker,Cashier,2024-06-23,11.0,84.0
TRN-031336,2024-10-13 16:24:44,CUST-3951,BCH-008,EMP-008-001,SKU-0029,Population Milk,Personal Care,8.53,1,8.53,,Online Ad,Michael Mccullough,Inventory Specialist,2024-12-05,12.0,66.0
TRN-033982,2024-10-24 21:16:03,CUST-988,BCH-006,EMP-006-001,SKU-0006,Test Chips,Dairy,16.14,3,48.42,,Online Ad,Chloe Arellano,Inventory Specialist,2024-10-05,6.0,69.0
TRN-032145,2024-12-07 08:23:26,CUST-936,BCH-004,EMP-004-004,SKU-0094,Hotel Pasta,Personal Care,12.26,2,24.52,,Word-of-Mouth,Sarah Sanchez,Cashier,2024-10-11,10.0,69.0
TRN-003304,2024-11-16 22:36:59,CUST-6057,BCH-006,EMP-006-002,SKU-0079,Writer Soap,Beverages,15.12,3,45.36,,Social Media,Daniel Owen,Cashier,2024-12-29,0.0,92.0
TRN-023591,2024-11-12 03:52:52,CUST-6368,BCH-007,EMP-007-002,SKU-0007,Type Juice,Dairy,11.08,2,22.16,,Online Ad,Julie Barrera,Cashier,2024-08-09,1.0,77.0
TRN-011417,2024-09-27 07:18:18,CUST-6972,BCH-001,EMP-001-000,SKU-0045,Industry Cereal,Dairy,6.91,1,6.91,"Speak local owner nothing wide always agreement.
Develop partner north professional.",Online Ad,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-032932,2024-11-22 02:37:50,CUST-1425,BCH-006,EMP-006-004,SKU-0034,Range Pasta,Personal Care,18.94,3,56.82,,Social Media,Daniel Lucas,Store Manager,2024-05-16,2.0,66.0
TRN-013831,2024-09-30 02:20:45,CUST-8727,BCH-006,EMP-006-001,SKU-0059,Near Soap,Beverages,23.77,2,47.54,,Online Ad,Chloe Arellano,Inventory Specialist,2024-10-05,6.0,69.0
TRN-040962,2024-10-11 15:10:51,CUST-293,BCH-001,EMP-001-000,SKU-0062,Quite Milk,Pantry,4.71,2,9.42,,Word-of-Mouth,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-039226,2024-10-17 03:23:41,CUST-9046,BCH-002,EMP-002-002,SKU-0085,Science Pasta,Pantry,14.29,2,28.58,,Newspaper,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-007868,2024-12-27 02:45:43,CUST-3358,BCH-004,EMP-004-003,SKU-0025,Somebody Juice,Personal Care,11.56,2,23.12,,Word-of-Mouth,Mrs. Erika Wilson,Store Manager,2024-08-15,11.0,75.0
TRN-002180,2024-11-18 09:49:39,CUST-6579,BCH-002,EMP-002-001,SKU-0068,Today Cereal,Snacks,14.21,1,14.21,,Social Media,Yolanda Burns,Store Manager,2024-04-27,4.0,71.0
TRN-023301,2024-09-24 23:19:38,CUST-3140,BCH-002,EMP-002-004,SKU-0055,Training Milk,Snacks,11.5,1,11.5,,Newspaper,Jill Carlson,Inventory Specialist,2024-05-29,10.0,78.0
TRN-036101,2024-11-10 19:37:07,CUST-2357,BCH-010,EMP-010-002,SKU-0024,Series Soap,Snacks,20.1,2,40.2,,Online Ad,Amber Griffin,Cashier,2024-04-10,2.0,70.0
TRN-026556,2024-11-12 01:10:23,CUST-9573,BCH-004,EMP-004-003,SKU-0035,Decide Chips,Snacks,21.79,1,21.79,,Social Media,Mrs. Erika Wilson,Store Manager,2024-08-15,11.0,75.0
TRN-048619,2024-12-30 08:26:50,CUST-2991,BCH-001,EMP-001-002,SKU-0070,And Chips,Beverages,18.42,1,18.42,,Online Ad,April Snyder,Cashier,2024-12-02,6.0,81.0
TRN-006879,2024-12-17 02:15:36,CUST-1481,BCH-003,EMP-003-002,SKU-0073,Responsibility Cereal,Snacks,14.28,1,14.28,,Newspaper,Michael Anderson,Cashier,2024-02-28,5.0,66.0
TRN-003182,2024-10-10 05:28:03,CUST-6768,BCH-009,EMP-009-000,SKU-0063,Hand Cereal,Dairy,12.54,2,25.08,,Online Ad,Philip Olson,Store Manager,2024-08-24,15.0,66.0
TRN-20250916-87,2025-09-16 13:07:41,CUST-3329,BCH-002,EMP-997-91,SKU-0071,Relate Cereal,Personal Care,13.62,2,27.24,,Social Media,Juan Mann,Merchandiser,2025-09-15,,
TRN-036677,2024-09-25 12:24:36,CUST-3073,BCH-005,EMP-005-000,SKU-0082,Time Milk,Snacks,9.29,3,27.87,,Online Ad,Michael Watson,Store Manager,2024-03-07,1.0,95.0
TRN-025574,2024-11-05 04:26:24,CUST-344,BCH-004,EMP-004-000,SKU-0046,Product Soap,Personal Care,15.94,2,31.88,,Online Ad,Robert Atkinson,Cashier,2024-12-13,8.0,80.0
TRN-040210,2024-12-25 03:01:10,CUST-9152,BCH-005,EMP-005-001,SKU-0018,Resource Chips,Snacks,6.7,3,20.1,,Word-of-Mouth,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-039450,2024-10-04 21:15:41,CUST-2289,BCH-008,EMP-008-001,SKU-0034,Range Pasta,Personal Care,18.94,1,18.94,I matter many. Be cover onto goal agreement. Change usually chance career cell green majority.,Social Media,Michael Mccullough,Inventory Specialist,2024-12-05,12.0,66.0
TRN-046592,2024-11-18 11:07:18,CUST-4,BCH-006,EMP-006-003,SKU-0033,Political Milk,Pantry,19.08,2,38.16,,Social Media,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-020640,2024-11-15 01:42:24,CUST-8712,BCH-005,EMP-005-004,SKU-0098,How Juice,Dairy,19.56,3,58.68,,Word-of-Mouth,Colin Greer,Cashier,2024-02-16,7.0,87.0
TRN-008141,2024-09-25 04:43:43,CUST-7836,BCH-002,EMP-002-002,SKU-0015,Case Cereal,Pantry,6.6,3,19.8,,Word-of-Mouth,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-036592,2024-12-06 11:17:29,CUST-121,BCH-001,EMP-001-002,SKU-0022,Different Milk,Beverages,13.45,2,26.9,,Word-of-Mouth,April Snyder,Cashier,2024-12-02,6.0,81.0
TRN-041260,2024-11-19 01:01:13,CUST-9215,BCH-005,EMP-005-001,SKU-0021,About Juice,Dairy,15.97,3,47.91,,Social Media,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-028158,2024-10-29 06:52:11,CUST-2094,BCH-009,EMP-009-004,SKU-0046,Product Soap,Personal Care,15.94,3,47.82,,Social Media,Caitlin Walker,Cashier,2024-06-23,11.0,84.0
TRN-045501,2024-11-17 12:14:00,CUST-8183,BCH-009,EMP-009-002,SKU-0090,Weight Chips,Snacks,11.15,2,22.3,,Newspaper,Brandi Collins,Store Manager,2024-10-17,2.0,90.0
TRN-012825,2024-10-23 16:59:01,CUST-1300,BCH-006,EMP-006-003,SKU-0019,Key Chips,Pantry,8.41,2,16.82,,Social Media,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-022834,2024-09-29 00:09:32,CUST-596,BCH-002,EMP-002-000,SKU-0043,Too Cereal,Snacks,17.37,3,52.11,,Online Ad,Jo Miller,Store Manager,2024-05-04,3.0,61.0
TRN-041031,2024-09-30 13:55:29,CUST-9364,BCH-002,EMP-002-001,SKU-0077,Your Juice,Pantry,15.83,1,15.83,,Social Media,Yolanda Burns,Store Manager,2024-04-27,4.0,71.0
TRN-013963,2024-12-16 10:25:10,CUST-713,BCH-010,EMP-010-004,SKU-0059,Near Soap,Beverages,23.77,2,47.54,,Newspaper,Nicole Henson,Cashier,2024-07-11,11.0,67.0
TRN-022265,2024-11-05 15:45:10,CUST-7391,BCH-005,EMP-005-001,SKU-0091,Low Chips,Snacks,19.96,3,59.88,Full manage space phone. Cold only new whatever nature note life threat.,Newspaper,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-028299,2024-11-25 06:32:10,CUST-5846,BCH-006,EMP-006-004,SKU-0073,Responsibility Cereal,Snacks,14.28,2,28.56,Moment girl effect. Take board once teacher. Box nothing society half.,Social Media,Daniel Lucas,Store Manager,2024-05-16,2.0,66.0
TRN-016329,2024-10-05 06:24:17,CUST-6387,BCH-001,EMP-001-002,SKU-0044,Win Soap,Pantry,18.68,3,56.04,Share whose rest history fund total foreign. Bad entire team section score.,Social Media,April Snyder,Cashier,2024-12-02,6.0,81.0
TRN-039050,2024-12-08 13:51:47,CUST-6794,BCH-007,EMP-007-000,SKU-0080,Out Juice,Dairy,20.64,2,41.28,,Newspaper,Antonio Mcdonald,Merchandiser,2024-08-19,15.0,85.0
TRN-032337,2024-10-10 15:46:21,CUST-5027,BCH-008,EMP-008-000,SKU-0058,Ready Chips,Pantry,20.9,2,41.8,,Online Ad,Kyle Ramos,Merchandiser,2024-03-08,1.0,99.0
TRN-040701,2024-10-03 02:54:24,CUST-598,BCH-008,EMP-008-001,SKU-0005,Table Cereal,Snacks,16.86,3,50.58,,Online Ad,Michael Mccullough,Inventory Specialist,2024-12-05,12.0,66.0
TRN-040777,2024-10-20 22:32:52,CUST-6461,BCH-006,EMP-006-003,SKU-0016,Administration Milk,Pantry,19.77,3,59.31,Reflect book yes decide. Animal hard it sing. Fast response compare summer process.,Social Media,Kimberly Oliver,Inventory Specialist,2024-11-20,0.0,74.0
TRN-028058,2024-11-14 20:26:06,CUST-667,BCH-005,EMP-005-001,SKU-0079,Writer Soap,Beverages,15.12,3,45.36,,Online Ad,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-002032,2024-10-14 10:11:38,CUST-9935,BCH-009,EMP-009-002,SKU-0077,Your Juice,Pantry,15.83,2,31.66,,Newspaper,Brandi Collins,Store Manager,2024-10-17,2.0,90.0
TRN-028702,2024-11-18 23:27:34,CUST-4951,BCH-003,EMP-003-001,SKU-0025,Somebody Juice,Personal Care,11.56,2,23.12,,Word-of-Mouth,Lonnie Douglas,Store Manager,2024-07-04,1.0,71.0
TRN-021410,2024-12-21 01:04:29,CUST-629,BCH-008,EMP-008-003,SKU-0044,Win Soap,Pantry,18.68,2,37.36,,Online Ad,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-040877,2024-11-17 20:36:06,CUST-5686,BCH-002,EMP-002-000,SKU-0068,Today Cereal,Snacks,14.21,1,14.21,Smile quickly yourself interesting action expert. Reason up land program single.,Online Ad,Jo Miller,Store Manager,2024-05-04,3.0,61.0
TRN-046562,2024-10-07 16:06:01,CUST-4959,BCH-007,EMP-007-003,SKU-0034,Range Pasta,Personal Care,18.94,1,18.94,,Newspaper,Michael Levy,Store Manager,2024-01-23,9.0,83.0
TRN-000695,2024-10-23 12:36:19,CUST-628,BCH-008,EMP-008-000,SKU-0069,After Milk,Pantry,22.03,1,22.03,,Newspaper,Kyle Ramos,Merchandiser,2024-03-08,1.0,99.0
TRN-019395,2024-12-15 20:56:17,CUST-3551,BCH-005,EMP-005-003,SKU-0068,Today Cereal,Snacks,14.21,1,14.21,,Online Ad,Kimberly Becker,Cashier,2024-01-11,12.0,89.0
TRN-028459,2024-11-29 18:23:21,CUST-5054,BCH-008,EMP-008-003,SKU-0053,Structure Juice,Personal Care,5.12,1,5.12,,Word-of-Mouth,Brittany Vazquez,Cashier,2024-06-26,7.0,93.0
TRN-028123,2024-11-17 05:35:03,CUST-6430,BCH-002,EMP-002-000,SKU-0077,Your Juice,Pantry,15.83,3,47.49,,Online Ad,Jo Miller,Store Manager,2024-05-04,3.0,61.0
TRN-004385,2024-11-27 15:08:53,CUST-8047,BCH-008,EMP-008-000,SKU-0077,Your Juice,Pantry,15.83,1,15.83,,Newspaper,Kyle Ramos,Merchandiser,2024-03-08,1.0,99.0
TRN-016670,2024-12-09 01:22:26,CUST-7125,BCH-004,EMP-004-002,SKU-0026,Able Soap,Personal Care,1.46,2,2.92,,Newspaper,Matthew Davies,Cashier,2024-12-22,14.0,76.0
TRN-004717,2024-12-09 05:26:12,CUST-8585,BCH-005,EMP-005-003,SKU-0001,Forget Pasta,Pantry,15.7,1,15.7,,Word-of-Mouth,Kimberly Becker,Cashier,2024-01-11,12.0,89.0
TRN-021638,2024-10-01 14:15:10,CUST-137,BCH-004,EMP-004-000,SKU-0091,Low Chips,Snacks,19.96,1,19.96,,Online Ad,Robert Atkinson,Cashier,2024-12-13,8.0,80.0
TRN-013184,2024-09-25 07:23:01,CUST-1248,BCH-010,EMP-010-003,SKU-0044,Win Soap,Pantry,18.68,3,56.04,Natural race member while adult. History idea particularly might sell.,Word-of-Mouth,Jill Dyer,Merchandiser,2024-12-18,12.0,79.0
TRN-017774,2024-12-23 19:09:52,CUST-29,BCH-001,EMP-001-000,SKU-0089,Quickly Pasta,Beverages,5.26,1,5.26,,Word-of-Mouth,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-018581,2024-11-21 22:10:07,CUST-8339,BCH-005,EMP-005-001,SKU-0014,Share Pasta,Dairy,3.0,2,6.0,,Newspaper,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-001229,2024-12-10 02:27:44,CUST-2921,BCH-010,EMP-010-004,SKU-0028,Newspaper Juice,Dairy,13.48,2,26.96,,Newspaper,Nicole Henson,Cashier,2024-07-11,11.0,67.0
TRN-016388,2024-09-30 07:31:45,CUST-8068,BCH-005,EMP-005-003,SKU-0088,Seem Chips,Beverages,24.56,3,73.68,,Newspaper,Kimberly Becker,Cashier,2024-01-11,12.0,89.0
TRN-026461,2024-10-31 22:52:52,CUST-6489,BCH-002,EMP-002-003,SKU-0089,Quickly Pasta,Beverages,5.26,3,15.78,,Social Media,Christina Lloyd,Merchandiser,2024-07-31,5.0,81.0
TRN-034243,2024-10-07 02:35:35,CUST-4138,BCH-008,EMP-008-004,SKU-0070,And Chips,Beverages,18.42,2,36.84,,Social Media,Gabriella Williams,Store Manager,2024-04-19,13.0,76.0
TRN-025899,2024-11-15 19:33:03,CUST-2399,BCH-008,EMP-008-001,SKU-0052,Such Soap,Snacks,24.47,1,24.47,,Word-of-Mouth,Michael Mccullough,Inventory Specialist,2024-12-05,12.0,66.0
TRN-036257,2024-10-24 10:07:09,CUST-5128,BCH-010,EMP-010-001,SKU-0010,Cup Cereal,Beverages,14.28,2,28.56,,Newspaper,Shane Bradley,Merchandiser,2024-10-26,14.0,65.0
TRN-040716,2024-11-24 03:37:18,CUST-3511,BCH-002,EMP-002-003,SKU-0082,Time Milk,Snacks,9.29,2,18.58,,Word-of-Mouth,Christina Lloyd,Merchandiser,2024-07-31,5.0,81.0
TRN-021989,2024-12-08 15:58:06,CUST-3649,BCH-003,EMP-003-000,SKU-0011,Official Soap,Snacks,7.42,2,14.84,,Newspaper,David White,Store Manager,2024-11-15,2.0,74.0
TRN-039983,2024-10-03 21:37:51,CUST-5238,BCH-001,EMP-001-004,SKU-0028,Newspaper Juice,Dairy,13.48,3,40.44,According resource happen scientist weight. Not end hit receive through season environmental.,Word-of-Mouth,Keith Allen,Cashier,2024-02-25,3.0,64.0
TRN-035048,2024-09-30 08:00:42,CUST-8669,BCH-005,EMP-005-001,SKU-0081,Where Juice,Dairy,16.35,2,32.7,,Newspaper,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-007332,2024-11-28 11:31:15,CUST-6927,BCH-007,EMP-007-002,SKU-0088,Seem Chips,Beverages,24.56,3,73.68,,Newspaper,Julie Barrera,Cashier,2024-08-09,1.0,77.0
TRN-043676,2024-11-15 21:17:07,CUST-5257,BCH-010,EMP-010-002,SKU-0047,Beat Soap,Personal Care,11.33,2,22.66,,Social Media,Amber Griffin,Cashier,2024-04-10,2.0,70.0
TRN-006095,2024-11-09 13:11:08,CUST-8836,BCH-007,EMP-007-001,SKU-0096,Could Milk,Snacks,18.46,2,36.92,,Social Media,William Gonzalez,Merchandiser,2024-05-19,0.0,82.0
TRN-1758093324-162,2025-09-17 12:45:24,CUST-1060,BCH-008,EMP-008-003,SKU-0061,Official Soap,Dairy,2.98,3,8.94,Excellent product quality.,Word-of-Mouth,Brittany Vazquez,Cashier,2024-06-26,,
TRN-014411,2024-10-25 10:54:36,CUST-5486,BCH-004,EMP-004-000,SKU-0013,Because Chips,Dairy,11.51,2,23.02,Worry unit ready you. May natural far him third then near.,Newspaper,Robert Atkinson,Cashier,2024-12-13,8.0,80.0
TRN-018365,2024-09-26 13:12:28,CUST-5458,BCH-005,EMP-005-004,SKU-0015,Case Cereal,Pantry,6.6,1,6.6,,Word-of-Mouth,Colin Greer,Cashier,2024-02-16,7.0,87.0
TRN-033584,2024-10-05 11:14:53,CUST-7452,BCH-005,EMP-005-003,SKU-0033,Political Milk,Pantry,19.08,1,19.08,,Social Media,Kimberly Becker,Cashier,2024-01-11,12.0,89.0
TRN-014160,2024-11-18 11:58:25,CUST-9112,BCH-008,EMP-008-004,SKU-0070,And Chips,Beverages,18.42,1,18.42,,Social Media,Gabriella Williams,Store Manager,2024-04-19,13.0,76.0
TRN-048781,2024-09-19 03:03:37,CUST-316,BCH-008,EMP-008-001,SKU-0050,White Chips,Beverages,5.01,2,10.02,,Social Media,Michael Mccullough,Inventory Specialist,2024-12-05,12.0,66.0
TRN-011681,2024-10-04 06:54:03,CUST-8271,BCH-006,EMP-006-001,SKU-0064,Building Soap,Personal Care,17.17,2,34.34,,Newspaper,Chloe Arellano,Inventory Specialist,2024-10-05,6.0,69.0
TRN-20250917-56,2025-09-17 12:45:24,CUST-1188,BCH-010,EMP-010-002,SKU-0089,Suggest Soap,Pantry,9.79,1,9.79,,Social Media,Amber Griffin,Cashier,2024-04-10,,
TRN-035511,2024-12-22 04:18:46,CUST-1999,BCH-006,EMP-006-000,SKU-0029,Population Milk,Personal Care,8.53,3,25.59,Live executive Mrs successful customer him. Or policy doctor book far.,Newspaper,Jacob Hooper,Merchandiser,2024-01-15,9.0,77.0
TRN-049407,2024-11-06 20:44:33,CUST-1374,BCH-009,EMP-009-003,SKU-0001,Forget Pasta,Pantry,15.7,1,15.7,,Social Media,Matthew Smith,Store Manager,2024-03-15,9.0,68.0
TRN-028960,2024-09-28 05:14:26,CUST-992,BCH-008,EMP-008-004,SKU-0077,Your Juice,Pantry,15.83,2,31.66,,Word-of-Mouth,Gabriella Williams,Store Manager,2024-04-19,13.0,76.0
TRN-045933,2024-09-22 12:30:09,CUST-6336,BCH-007,EMP-007-003,SKU-0068,Today Cereal,Snacks,14.21,1,14.21,,Online Ad,Michael Levy,Store Manager,2024-01-23,9.0,83.0
TRN-037052,2024-10-15 22:25:56,CUST-2710,BCH-006,EMP-006-001,SKU-0062,Quite Milk,Pantry,4.71,1,4.71,,Word-of-Mouth,Chloe Arellano,Inventory Specialist,2024-10-05,6.0,69.0
TRN-032546,2024-11-28 04:24:59,CUST-3789,BCH-005,EMP-005-004,SKU-0083,Throughout Milk,Beverages,23.76,1,23.76,,Social Media,Colin Greer,Cashier,2024-02-16,7.0,87.0
TRN-023901,2024-10-23 21:54:12,CUST-878,BCH-008,EMP-008-002,SKU-0072,Describe Soap,Beverages,13.88,1,13.88,,Word-of-Mouth,Emily Howard,Store Manager,2024-11-21,4.0,100.0
TRN-029772,2024-10-21 11:13:43,CUST-6220,BCH-001,EMP-001-000,SKU-0005,Table Cereal,Snacks,16.86,1,16.86,,Newspaper,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-025433,2024-09-23 11:26:23,CUST-1901,BCH-006,EMP-006-001,SKU-0097,Despite Pasta,Dairy,1.91,3,5.73,,Word-of-Mouth,Chloe Arellano,Inventory Specialist,2024-10-05,6.0,69.0
TRN-015363,2024-10-31 11:27:12,CUST-3982,BCH-003,EMP-003-000,SKU-0063,Hand Cereal,Dairy,12.54,1,12.54,,Word-of-Mouth,David White,Store Manager,2024-11-15,2.0,74.0
TRN-024331,2024-10-21 16:05:46,CUST-1100,BCH-004,EMP-004-001,SKU-0015,Case Cereal,Pantry,6.6,1,6.6,,Social Media,Samantha Barnes,Cashier,2024-04-16,2.0,61.0
TRN-007434,2024-11-29 11:08:21,CUST-4965,BCH-007,EMP-007-004,SKU-0092,Push Cereal,Personal Care,6.84,3,20.52,,Online Ad,Brooke Martin,Store Manager,2024-07-24,11.0,96.0
TRN-000824,2024-12-04 14:32:32,CUST-432,BCH-009,EMP-009-003,SKU-0055,Training Milk,Snacks,11.5,3,34.5,,Newspaper,Matthew Smith,Store Manager,2024-03-15,9.0,68.0
TRN-026163,2024-10-26 01:00:09,CUST-7654,BCH-001,EMP-001-002,SKU-0067,Family Chips,Beverages,22.71,1,22.71,,Online Ad,April Snyder,Cashier,2024-12-02,6.0,81.0
TRN-021462,2024-12-07 01:25:50,CUST-8129,BCH-001,EMP-001-000,SKU-0045,Industry Cereal,Dairy,6.91,3,20.73,,Online Ad,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-032123,2024-12-23 17:41:35,CUST-8530,BCH-001,EMP-001-003,SKU-0002,Third Milk,Snacks,3.42,3,10.26,Food base thus. Old seem them. Bit report later performance effort feeling.,Word-of-Mouth,Nicholas Padilla,Store Manager,2024-01-25,6.0,83.0
TRN-028130,2024-12-03 22:28:41,CUST-1874,BCH-002,EMP-002-001,SKU-0099,People Milk,Pantry,8.05,3,24.15,Red result treat explain. Where week look development perform.,Newspaper,Yolanda Burns,Store Manager,2024-04-27,4.0,71.0
TRN-034705,2024-11-05 05:59:36,CUST-481,BCH-002,EMP-002-003,SKU-0055,Training Milk,Snacks,11.5,1,11.5,,Social Media,Christina Lloyd,Merchandiser,2024-07-31,5.0,81.0
TRN-016815,2024-10-05 07:41:59,CUST-6598,BCH-010,EMP-010-004,SKU-0042,Maybe Soap,Pantry,10.95,3,32.85,,Online Ad,Nicole Henson,Cashier,2024-07-11,11.0,67.0
TRN-037162,2024-11-18 21:13:37,CUST-5040,BCH-005,EMP-005-004,SKU-0096,Could Milk,Snacks,18.46,1,18.46,,Word-of-Mouth,Colin Greer,Cashier,2024-02-16,7.0,87.0
TRN-005526,2024-12-07 07:11:13,CUST-1758,BCH-005,EMP-005-001,SKU-0026,Able Soap,Personal Care,1.46,3,4.38,,Word-of-Mouth,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-010423,2024-12-02 18:27:32,CUST-4018,BCH-003,EMP-003-004,SKU-0007,Type Juice,Dairy,11.08,1,11.08,Subject cause natural. Audience base land evening food democratic morning.,Social Media,Melinda Massey,Merchandiser,2024-07-22,11.0,71.0
TRN-035684,2024-12-03 11:29:08,CUST-2711,BCH-004,EMP-004-004,SKU-0014,Share Pasta,Dairy,3.0,3,9.0,,Word-of-Mouth,Sarah Sanchez,Cashier,2024-10-11,10.0,69.0
TRN-006131,2024-09-24 21:54:28,CUST-9882,BCH-009,EMP-009-000,SKU-0086,Reality Soap,Beverages,22.1,1,22.1,,Newspaper,Philip Olson,Store Manager,2024-08-24,15.0,66.0
TRN-046783,2024-09-26 14:55:53,CUST-2286,BCH-005,EMP-005-003,SKU-0098,How Juice,Dairy,19.56,2,39.12,,Social Media,Kimberly Becker,Cashier,2024-01-11,12.0,89.0
TRN-009835,2024-10-28 20:44:34,CUST-3081,BCH-006,EMP-006-000,SKU-0094,Hotel Pasta,Personal Care,12.26,1,12.26,Program single business conference computer. Have factor argue and.,Word-of-Mouth,Jacob Hooper,Merchandiser,2024-01-15,9.0,77.0
TRN-035573,2024-11-04 10:00:27,CUST-2164,BCH-009,EMP-009-004,SKU-0061,Rather Soap,Snacks,14.1,1,14.1,,Word-of-Mouth,Caitlin Walker,Cashier,2024-06-23,11.0,84.0
TRN-030449,2024-11-16 05:38:50,CUST-1651,BCH-001,EMP-001-000,SKU-0064,Building Soap,Personal Care,17.17,1,17.17,,Newspaper,Robert Dunn,Inventory Specialist,2024-01-06,8.0,68.0
TRN-011927,2024-10-29 05:47:11,CUST-7030,BCH-005,EMP-005-001,SKU-0034,Range Pasta,Personal Care,18.94,3,56.82,,Social Media,Robert Garcia,Merchandiser,2024-02-26,6.0,93.0
TRN-005120,2024-12-19 05:25:41,CUST-7918,BCH-003,EMP-003-004,SKU-0016,Administration Milk,Pantry,19.77,3,59.31,,Newspaper,Melinda Massey,Merchandiser,2024-07-22,11.0,71.0
TRN-001094,2024-09-19 12:21:24,CUST-7045,BCH-003,EMP-003-002,SKU-0016,Administration Milk,Pantry,19.77,1,19.77,,Social Media,Michael Anderson,Cashier,2024-02-28,5.0,66.0
TRN-005155,2024-10-12 07:57:09,CUST-9969,BCH-002,EMP-002-002,SKU-0008,Task Soap,Beverages,3.86,1,3.86,,Word-of-Mouth,Michelle Kelley,Cashier,2024-11-12,13.0,98.0
TRN-031384,2024-12-09 02:59:09,CUST-499,BCH-005,EMP-005-004,SKU-0057,Cell Soap,Personal Care,3.45,3,10.35,Some one everybody card.,Newspaper,Colin Greer,Cashier,2024-02-16,7.0,87.0
